Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score
"Got this delivered yesterday, and everything was smooth from start to end. customer support was helpful. happy with the purchase 👍 thoda disappointing.",Positive,Swiggy,2025-09-06 23:15:53,user4995,Coimbatore,0.91
"Using this from past few days, and it turned out better than expected. product quality is really good. good job by the team kaafi acha hai.",Positive,Zomato,2023-09-01 18:39:40,user2649,Bangalore,0.88
"Tried this for the first time, and everything was smooth from start to end. product quality is really good. totally satisfied ❤️ seriously yaar.",Positive,Zomato,2023-06-13 23:44:24,user8294,Bangalore,0.88
"Tried using it for few days, and honestly I'm very disappointed. delivery got delayed without any update. not going to buy again 😡 bakwas experience.",Negative,Amazon India,2023-02-06 14:37:30,user3379,Jaipur,0.74
"Got this after delay, and it's not worth the price. website is not working properly. very bad experience overall bilkul pasand aaya.",Negative,Website Review,2025-09-23 03:17:03,user2388,Delhi,0.63
"Got this after delay, but the experience was really bad. received damaged product. needs serious improvement bilkul pasand aaya.",Negative,Online Store,2024-03-14 19:52:41,user2269,Jaipur,0.59
"Tried using it for few days, and honestly I'm very disappointed. customer support didn't respond properly. needs serious improvement bilkul pasand aaya.",Negative,Amazon India,2024-12-14 01:22:24,user8368,Nagpur,0.75
"I ordered this recently, but the experience was really bad. OTP not received during login. very bad experience overall seriously yaar.",Negative,Google Reviews,2024-08-05 21:33:18,user7988,Coimbatore,0.59
"Recently purchased this, and honestly I'm really happy with it. product quality is really good. happy with the purchase 👍 matlab expected better.",Positive,Zomato,2024-09-18 03:14:48,user4052,Coimbatore,0.82
"I ordered this recently, but facing multiple issues. app keeps crashing frequently. not going to buy again 😡 thoda disappointing.",Negative,Website Review,2024-01-01 10:54:15,user6483,Lucknow,0.58
"Recently purchased this, and it turned out better than expected. everything worked perfectly. good job by the team.",Positive,Twitter,2025-10-10 23:51:30,user8079,Pune,0.89
"Recently purchased this, and it's totally worth the money. app interface is clean and smooth. will definitely recommend this to others 😊 bakwas experience.",Positive,Google Reviews,2025-02-16 16:59:42,user1414,Hyderabad,0.98
"Tried using it for few days, but facing multiple issues. delivery got delayed without any update. not going to buy again 😡 kaafi acha hai.",Negative,Zomato,2023-10-22 10:15:19,user8910,Delhi,0.61
"Received this product yesterday, and honestly I'm very disappointed. delivery got delayed without any update. not going to buy again 😡 matlab expected better.",Negative,Amazon India,2023-09-13 00:00:21,user1338,Ahmedabad,0.69
"After waiting for so long, and honestly I'm very disappointed. customer support didn't respond properly. needs serious improvement seriously yaar.",Negative,Online Store,2024-04-05 18:02:32,user7774,Coimbatore,0.61
"Got this delivered yesterday, and it turned out better than expected. website is very easy to use. will definitely recommend this to others 😊 bakwas experience.",Positive,Google Reviews,2025-12-20 01:19:58,user7474,Ahmedabad,0.97
"I ordered this last week, and I had a great experience overall. customer support was helpful. will order again for sure thoda disappointing.",Positive,Flipkart,2025-04-10 22:17:27,user2997,Ahmedabad,0.96
"Received this product yesterday, but facing multiple issues. received damaged product. very bad experience overall bakwas experience.",Negative,Amazon India,2025-03-23 06:53:15,user1816,Visakhapatnam,0.73
"Got this after delay, and honestly I'm very disappointed. too many bugs in the app. completely disappointed 💔 thoda disappointing.",Negative,Google Reviews,2025-01-02 18:45:47,user4618,Coimbatore,0.56
"Tried using it for few days, but facing multiple issues. received damaged product. completely disappointed 💔 bilkul pasand aaya.",Negative,Online Store,2025-07-25 03:13:49,user4685,Coimbatore,0.63
"I ordered this recently, but facing multiple issues. product quality is very poor. waste of money bakwas experience.",Negative,Swiggy,2025-02-09 11:54:14,user2878,Coimbatore,0.58
"Tried using it for few days, but the experience was really bad. product quality is very poor. completely disappointed 💔 bilkul pasand aaya.",Negative,Flipkart,2025-09-17 16:31:49,user4013,Patna,0.6
"Got this after delay, and it didn't meet my expectations at all. navigation is confusing. not going to buy again 😡 bilkul pasand aaya.",Negative,Google Reviews,2023-09-02 06:31:45,user8753,Pune,0.65
"Got this delivered yesterday, and I had a great experience overall. UI design looks modern and attractive. good job by the team thoda disappointing.",Positive,Website Review,2024-01-17 07:52:16,user2808,Patna,0.82
"I ordered this last week, and it turned out better than expected. customer support was helpful. will definitely recommend this to others 😊 matlab expected better.",Positive,Online Store,2023-09-17 14:16:22,user6554,Pune,0.88
"Got this after delay, and it's not worth the price. not able to complete payment. waste of money bilkul pasand aaya.",Negative,Google Reviews,2023-02-02 02:15:23,user3770,Chennai,0.73
"After waiting for so long, and honestly I'm very disappointed. received damaged product. waste of money seriously yaar.",Negative,Amazon India,2023-09-19 18:30:20,user7888,Bhopal,0.74
"Tried this for the first time, and it turned out better than expected. app interface is clean and smooth. good job by the team bilkul pasand aaya.",Positive,Google Reviews,2025-01-21 00:05:08,user5934,Visakhapatnam,0.86
"After waiting for so long, but facing multiple issues. delivery got delayed without any update. very bad experience overall kaafi acha hai.",Negative,Flipkart,2023-08-21 23:26:23,user7265,Coimbatore,0.6
"Bought this with high expectations, and it's not worth the price. app keeps crashing again and again. waste of money.",Negative,Website Review,2023-02-17 11:29:04,user9180,Bangalore,0.61
"I ordered this last week, and it turned out better than expected. product quality is really good. happy with the purchase 👍 thoda disappointing.",Positive,Zomato,2024-03-19 20:07:53,user5862,Kolkata,0.8
"Tried this for the first time, and honestly I'm really happy with it. UI design looks modern and attractive. happy with the purchase 👍 seriously yaar.",Positive,Google Reviews,2024-04-01 01:39:45,user4100,Visakhapatnam,0.88
"Bought this during sale, and I had a great experience overall. everything worked perfectly. will definitely recommend this to others 😊 seriously yaar.",Positive,Zomato,2024-02-04 23:02:03,user2879,Hyderabad,0.93
"Tried this for the first time, and honestly I'm really happy with it. product quality is really good. good job by the team thoda disappointing.",Positive,Swiggy,2023-03-05 00:30:59,user7887,Patna,0.87
"I ordered this recently, but facing multiple issues. website is not working properly. completely disappointed 💔 bakwas experience.",Negative,Google Reviews,2023-11-06 07:08:38,user3468,Jaipur,0.66
"Bought this during sale, and I had a great experience overall. customer support was helpful. happy with the purchase 👍 matlab expected better.",Positive,Zomato,2025-10-21 14:56:58,user4539,Ahmedabad,0.92
"Bought this during sale, and honestly I'm really happy with it. customer support was helpful. good job by the team.",Positive,Twitter,2023-11-24 12:42:36,user6841,Ahmedabad,0.94
"Bought this with high expectations, and it didn't meet my expectations at all. product quality is very poor. not going to buy again 😡 bakwas experience.",Negative,Online Store,2024-03-12 20:41:48,user8972,Ahmedabad,0.58
"Got this after delay, but facing multiple issues. customer support didn't respond properly. completely disappointed 💔 bilkul pasand aaya.",Negative,Swiggy,2023-07-24 07:08:43,user1801,Kolkata,0.58
"Recently purchased this, and I had a great experience overall. UI design looks modern and attractive. totally satisfied ❤️.",Positive,Google Reviews,2025-05-03 23:31:17,user2504,Nagpur,0.86
"Got this after delay, and it's not worth the price. received damaged product. very bad experience overall.",Negative,Amazon India,2024-04-11 20:21:27,user9161,Kolkata,0.62
"I ordered this last week, and honestly I'm really happy with it. product quality is really good. happy with the purchase 👍 bilkul pasand aaya.",Positive,Online Store,2025-10-16 22:07:13,user5693,Coimbatore,0.86
"Bought this with high expectations, but facing multiple issues. received damaged product. very bad experience overall bakwas experience.",Negative,Zomato,2025-01-21 23:19:01,user1896,Bhopal,0.52
"Bought this during sale, and I had a great experience overall. navigation is simple and fast. totally satisfied ❤️ bilkul pasand aaya.",Positive,Google Reviews,2025-12-19 07:54:16,user8467,Visakhapatnam,0.95
"After waiting for so long, and honestly I'm very disappointed. received damaged product. needs serious improvement thoda disappointing.",Negative,Flipkart,2025-09-04 03:27:18,user8915,Hyderabad,0.61
"Using this from past few days, and honestly I'm really happy with it. delivery was quick and packaging was neat. happy with the purchase 👍 seriously yaar.",Positive,Online Store,2025-12-14 21:08:38,user8578,Visakhapatnam,0.97
"I ordered this recently, and it didn't meet my expectations at all. tried contacting support but no response. waste of money kaafi acha hai.",Negative,Website Review,2024-05-27 18:14:22,user3079,Bangalore,0.64
"Bought this with high expectations, and it's not worth the price. money got debited but no confirmation email received. needs serious improvement matlab expected better.",Negative,Website Review,2023-04-28 01:36:24,user1534,Mumbai,0.58
