Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score
Why is this happening? transaction not loading in app and also nothing is working properly. not happy at all.,Negative,Website Review,2025-02-07 22:45:25,user9742,Mumbai,0.53
"Service was good and delivery was fast, happy with it 👍",Positive,Google Reviews,2023-10-12 13:01:47,user3700,Bangalore,0.95
"Service was good and delivery was fast, happy with it 👍",Positive,Twitter,2024-06-16 00:29:26,user4638,Bangalore,0.9
Why is this happening? delivery incorrect after payment and also no response from support. fed up with this.,Negative,Google Reviews,2024-09-25 23:05:21,user6650,Pune,0.63
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2025-06-02 12:32:08,user9304,Pune,0.93
"Service was good and delivery was fast, happy with it 👍",Positive,Swiggy,2024-07-13 15:11:54,user7465,Kolkata,0.88
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2025-12-24 08:58:40,user3940,Jaipur,0.86
"No issues at all, app works perfectly and easy to use ❤️",Positive,Twitter,2023-09-01 07:51:26,user5313,Chennai,0.82
"Service was good and delivery was fast, happy with it 👍",Positive,Zomato,2025-06-28 08:09:39,user5708,Bangalore,0.94
Why is this happening? email not processing while placing order and also money already deducted. really frustrated.,Negative,Website Review,2025-01-10 19:08:10,user5233,Delhi,0.72
Why is this happening? OTP not updating in app and also I couldn't proceed further. fed up with this.,Negative,Amazon India,2024-04-03 00:51:27,user4551,Jaipur,0.7
"Facing issue where email showing error during delivery, and now no response from support. seriously irritated.",Negative,Swiggy,2023-10-23 05:24:05,user9925,Chennai,0.66
"Facing issue where tracking not working during transaction, and now I couldn't proceed further. so annoying.",Negative,Website Review,2024-12-10 21:32:23,user3724,Bangalore,0.64
"Service was good and delivery was fast, happy with it 👍",Positive,Google Reviews,2025-05-15 11:51:00,user9435,Bangalore,0.94
"I was just trying to use the app and tracking missing during transaction, then nothing is working properly. so annoying.",Negative,Amazon India,2024-12-26 12:05:25,user5141,Hyderabad,0.63
"No issues at all, app works perfectly and easy to use ❤️",Positive,Swiggy,2024-03-23 11:55:28,user8571,Chennai,0.88
"This is the third time refund crashing during transaction, still I couldn't proceed further. this is not acceptable.",Negative,Twitter,2023-12-29 00:34:30,user3141,Jaipur,0.54
"Not sure what's happening, website not processing after payment and nothing is working properly. so annoying.",Negative,Google Reviews,2023-01-29 00:42:34,user7832,Ahmedabad,0.62
"Really liked the experience, everything worked fine and smooth 😊",Positive,Flipkart,2023-02-25 10:54:11,user2709,Hyderabad,0.93
"Really liked the experience, everything worked fine and smooth 😊",Positive,Amazon India,2025-01-18 15:21:08,user5429,Chennai,0.88
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2023-09-04 20:42:34,user5043,Jaipur,0.81
"Not sure what's happening, support showing error on website and money already deducted. not happy at all.",Negative,Website Review,2024-06-05 03:58:26,user4731,Bangalore,0.68
"Service was good and delivery was fast, happy with it 👍",Positive,Website Review,2023-02-05 20:12:27,user7111,Mumbai,0.97
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2023-05-03 11:20:48,user7861,Bangalore,0.88
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2024-08-28 17:24:22,user7450,Ahmedabad,0.98
"Really liked the experience, everything worked fine and smooth 😊",Positive,Amazon India,2023-02-17 10:46:02,user2434,Ahmedabad,0.84
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2025-11-15 02:29:14,user4709,Kolkata,0.86
"transaction not loading in app happened and after that no response from support, realy bad experience.",Negative,Website Review,2023-03-13 11:11:35,user8513,Delhi,0.54
"Really liked the experience, everything worked fine and smooth 😊",Positive,Google Reviews,2023-06-12 01:26:40,user9362,Mumbai,0.9
"Not sure what's happening, checkout delayed during transaction and it failed again. seriously irritated.",Negative,Twitter,2024-02-09 09:02:34,user1729,Hyderabad,0.7
"I tried payment not received on website but page kept loading forever, really frustrated.",Negative,Flipkart,2023-03-28 02:15:12,user1962,Lucknow,0.72
"I tried checkout incorrect while placing order but page kept loading forever, fed up with this.",Negative,Swiggy,2024-09-11 15:53:53,user3991,Pune,0.61
"I was just trying to use the app and support stuck during transaction, then I couldn't proceed further. fed up with this.",Negative,Swiggy,2023-06-06 16:46:18,user8413,Kolkata,0.61
"Service was good and delivery was fast, happy with it 👍",Positive,Swiggy,2025-06-05 23:36:23,user8385,Mumbai,0.9
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2023-10-26 17:21:20,user4394,Kolkata,0.85
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2024-10-21 03:16:16,user1970,Jaipur,0.87
"Service was good and delivery was fast, happy with it 👍",Positive,Website Review,2023-05-12 18:24:18,user5627,Bangalore,0.81
"Really liked the experience, everything worked fine and smooth 😊",Positive,Flipkart,2025-10-12 09:34:58,user1197,Delhi,0.81
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2024-07-12 02:38:18,user9320,Delhi,0.93
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2025-01-14 07:29:56,user5394,Pune,0.84
"I tried OTP crashing on website but it failed again, really frustrated.",Negative,Swiggy,2023-05-25 13:32:16,user3570,Chennai,0.57
"This is the third time order not processing while logging in, still money already deducted. this is not acceptable.",Negative,Flipkart,2024-09-12 12:10:06,user7519,Lucknow,0.51
"Not sure what's happening, app stuck during transaction and nothing is working properly. honestly upset.",Negative,Twitter,2025-06-22 17:58:03,user2821,Hyderabad,0.63
"Really liked the experience, everything worked fine and smooth 😊",Positive,Flipkart,2025-12-19 13:58:13,user2618,Lucknow,0.87
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2023-07-07 13:23:07,user1018,Kolkata,0.88
Why is this happening? checkout not processing during transaction and also money already deducted. seriously irritated.,Negative,Flipkart,2024-12-25 00:11:19,user3882,Ahmedabad,0.59
"Facing issue where website not loading during transaction, and now it failed again. not happy at all.",Negative,Google Reviews,2024-05-31 02:18:47,user4881,Bangalore,0.56
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2025-03-21 20:05:43,user9575,Lucknow,0.96
"login incorrect during transaction happened and after that it failed again, really bad experience.",Negative,Website Review,2024-10-18 05:35:28,user3637,Delhi,0.74
"Service was good and delivery was fast, happy with it 👍",Positive,Google Reviews,2025-03-22 12:14:02,user3299,Mumbai,0.85
"No issues at all, app works perfectly and easy to use ❤️",Positive,Google Reviews,2023-09-23 09:44:16,user9278,Kolkata,0.97
"Service was good and delivery was fast, happy with it 👍",Positive,Google Reviews,2023-03-12 13:24:50,user5445,Kolkata,0.87
"This is the third time app failed after payment, still page kept loading forever. like seriously.",Negative,Flipkart,2024-10-08 06:55:20,user6217,Pune,0.51
"account not received after payement happened and after that money already deducted, realy bad experience.",Negative,Google Reviews,2023-01-14 19:57:50,user4911,Kolkata,0.65
"Really liked the experience, everything worked fine and smooth 😊",Positive,Flipkart,2024-05-28 23:14:21,user8740,Chennai,0.86
Why is this happening? login not updating during transaction and also no response from support. fed up with this.,Negative,Google Reviews,2025-08-08 22:49:20,user7176,Hyderabad,0.53
"Really liked the experience, everything worked fine and smooth 😊",Positive,Amazon India,2024-04-25 18:38:01,user3772,Hyderabad,0.88
Why is this happening? transaction stuck during delivery and also it failed again. honestly upset.,Negative,Swiggy,2024-05-04 03:49:33,user4300,Delhi,0.64
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2025-11-12 21:12:01,user3242,Hyderabad,0.83
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2023-09-01 09:23:12,user7631,Pune,0.92
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2024-10-25 06:22:22,user4071,Kolkata,0.97
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2025-10-13 11:22:15,user6840,Lucknow,0.86
"support not responding while placing order happened and after that page kept loading forever, really bad experience.",Negative,Zomato,2024-02-06 19:01:29,user6538,Jaipur,0.61
"This is the third time payment not working on website, still I couldn't proceed further. this is not acceptable.",Negative,Amazon India,2024-08-23 11:57:02,user3740,Hyderabad,0.57
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2025-08-26 20:38:34,user4082,Bangalore,0.97
"Really liked the experience, everything worked fine and smooth 😊",Positive,Google Reviews,2024-06-17 20:21:43,user8728,Mumbai,0.93
"Service was good and delivery was fast, happy with it 👍",Positive,Website Review,2025-07-24 22:23:00,user5184,Delhi,0.93
"Facing issue where support incorrect during delivery, and now no response from support. fed up with this.",Negative,Swiggy,2024-04-23 20:47:47,user8097,Mumbai,0.63
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2024-07-05 09:47:18,user7092,Bangalore,0.95
Why is this happening? address missing during delivery and also page kept loading forever. seriously irritated.,Negative,Swiggy,2023-08-03 11:30:18,user3695,Lucknow,0.68
"No issues at all, app works perfectly and easy to use ❤️",Positive,Zomato,2024-07-10 02:58:44,user7388,Kolkata,0.85
"I was just trying to use the app and account not responding while placing order, then nothing is working properly. seriously irritated.",Negative,Google Reviews,2024-05-19 07:16:26,user7131,Bangalore,0.53
"I tried refund blocked during checkout but page kept loading forever, so annoying.",Negative,Website Review,2023-11-17 23:52:56,user2749,Jaipur,0.55
Why is this happening? refund showing error during checkout and also page kept loading forever. honestly upset.,Negative,Zomato,2023-11-01 15:40:35,user3610,Delhi,0.56
"I tried address failed during delivery but I couldn't proceed further, not happy at all.",Negative,Website Review,2024-10-07 06:47:51,user7148,Chennai,0.54
"website not responding during checkout happened and after that no response from support, realy bad experience.",Negative,Swiggy,2025-02-02 19:25:05,user7427,Delhi,0.64
"I was just trying to use the app and order missing in app, then I couldn't proceed further. honestly upset.",Negative,Google Reviews,2023-06-14 10:51:23,user3626,Chennai,0.68
"order failed during delivery happened and after that app just froze, really bad experience.",Negative,Twitter,2023-12-01 18:49:37,user8855,Lucknow,0.54
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2025-07-26 03:44:42,user7814,Pune,0.92
"transaction blocked after update happened and after that app just froze, really bad experience.",Negative,Twitter,2025-09-21 07:34:34,user8622,Chennai,0.65
"I tried app showing error during transaction but it failed again, very disappointed.",Negative,Swiggy,2025-04-06 22:06:29,user3787,Delhi,0.73
"Facing issue where login not recieved after update, and now nothing is working properly. honestly upset.",Negative,Flipkart,2025-01-05 17:03:28,user8600,Bangalore,0.7
Why is this happening? support stuck during delivery and also page kept loading forever. really frustrated.,Negative,Google Reviews,2025-12-25 14:19:11,user2650,Jaipur,0.67
"Really liked the experience, everything worked fine and smooth 😊",Positive,Amazon India,2024-05-30 14:30:34,user8065,Chennai,0.83
